-74.013365	40.708762	0.54	379
-73.959033	40.708807	2.27	661
-74.016782	40.709002	7.62	524
-74.01527	40.709112	3.53	572
-74.016795	40.709187	2.65	630
-74.013932	40.709197	14.23	413
-74.015418	40.709227	1.41	426
-74.015255	40.709292	8.2	457
-74.015313	40.709307	16.08	505
-74.014742	40.70933	0.93	522
-74.005625	40.709342	1.64	38
-74.001967	40.709377	2.1	638
-74.014707	40.709462	10.92	532
-74.013792	40.709467	4.23	579
-74.014638	40.709475	6.75	617
-74.015072	40.7095	2.34	617
-74.01502	40.709522	3.81	350
-74.001637	40.709537	1.45	523
-74.001602	40.709552	0.76	431
-74.01388	40.709572	1	588
-74.01571	40.709627	0.5	511
-74.016592	40.709652	8.97	653
-74.010365	40.709745	0.89	675
-74.011892	40.709755	4.03	667
-74.011033	40.709757	0.62	547
-74.009843	40.709802	4.69	735
-74.01515	40.709847	5.53	610
-74.00215	40.709847	4	440
-74.014902	40.70985	3.16	624
-74.015273	40.709862	6.04	602
-74.015295	40.709867	6.25	501
-74.001405	40.709882	3.96	35
-74.015493	40.709897	13.66	516
-74.015242	40.709927	0.46	623
-74.010225	40.709942	1	553
-74.015082	40.709947	4.27	534
-74.014845	40.709952	3.22	667
-74.001315	40.709957	0.62	629
-74.016007	40.710082	3.67	568
-74.007535	40.710105	5.99	614
-74.011162	40.710235	2.16	622
-74.012072	40.710305	3.7	395
-74.009785	40.710355	1.07	588
-74.016407	40.710357	3.2	667
-74.011657	40.710362	1.23	621
-74.011905	40.710387	3.1	647
-74.007885	40.710392	2.69	684
-74.01572	40.71049	4.98	402
-73.96006	40.710547	4.96	619
-73.956925	40.710582	2.47	632
-74.014315	40.710607	1.19	651
-73.963805	40.710655	4.92	36
-74.009265	40.71067	1	468
-74.008537	40.710727	5.68	392
-73.960002	40.710735	1.52	698
-74.010052	40.710785	2.44	678
-74.010687	40.710795	3	675
-74.0034	40.71081	4.2	393
-74.015657	40.71083	4.65	529
-74.011507	40.710845	4.08	633
-74.015952	40.710862	2.69	596
-74.013682	40.710875	2.06	615
-74.016185	40.710882	2.76	664
-73.959857	40.710882	3.33	450
-74.009902	40.710897	2	622
-73.959902	40.710935	7.35	567
-74.016532	40.710967	8.06	384
-73.959755	40.710982	2.57	680
-74.015785	40.710987	1.8	639
-74.014807	40.710995	0.5	429
-73.960457	40.711052	1.86	520
-74.015498	40.711065	4.83	605
-73.965242	40.71109	4.7	43
-74.01598	40.711107	3.29	668
-74.015877	40.711137	3.68	586
-74.015913	40.711172	3.52	610
-74.010332	40.711195	0.6	727
-74.008883	40.711232	0.82	565
-74.015837	40.711247	4.65	444
-73.95951	40.711272	2.22	589
-74.009215	40.711305	4.81	630
-74.01602	40.711322	2.23	485
-74.015228	40.711325	3.43	469
-74.016042	40.71136	2.85	606
-73.946813	40.711397	4.84	15
-74.01006	40.71142	0.56	531
-74.01006	40.71142	0.12	585
-74.008837	40.71142	2.01	677
-74.006942	40.711422	5.63	679
-74.010247	40.711485	21	602
-74.01586	40.711502	4.4	646
-74.010085	40.711527	1.62	651
-74.010372	40.711547	3.61	649
-74.005323	40.711572	4.13	463
-73.999905	40.711587	3.94	37
-74.007225	40.71161	5.01	458
-74.00828	40.711692	3.76	466
-74.015275	40.711707	1.43	677
-74.007062	40.711727	4.8	452
-74.015432	40.711742	0.53	589
-74.011855	40.71178	3.08	670
-74.006727	40.711805	1.76	531
-74.009245	40.711807	1.87	653
-74.008005	40.711822	3.73	497
-74.006578	40.711907	5.49	404
-73.95922	40.71192	4	660
-74.008267	40.711927	0.12	709
-74.014492	40.711935	2.25	567
-73.951343	40.71194	1.64	44
-74.008167	40.712	4.88	422
-74.009773	40.712002	0.61	539
-74.006655	40.71207	3.24	676
-74.010472	40.712177	0.88	588
-74.013552	40.712207	4.45	686
-74.008262	40.71221	4.88	630
-74.005227	40.712307	7.72	428
-73.99222	40.71235	0.21	479
-74.005032	40.712387	1.3	461
-74.009672	40.712452	0.97	624
-73.968112	40.712452	2.29	39
-74.004727	40.7125	1.24	566
-74.007473	40.712507	2.98	615
-73.965962	40.712542	2.94	637
-74.009772	40.712612	1.64	735
-74.004563	40.712657	1.66	43
-74.00755	40.71269	2.33	613
-74.00759	40.712707	1.16	540
-74.007775	40.712717	2.34	641
-73.969192	40.712745	1.34	44
-74.008382	40.712797	0.35	545
-73.998422	40.712912	0.42	468
-73.99852	40.712942	9.98	26
-73.958527	40.712972	2.83	49
-74.009437	40.713087	2.15	640
-74.009327	40.713137	3.08	518
-74.004117	40.713157	1.72	464
-73.99833	40.713205	1.16	582
-74.009475	40.713245	1.62	618
-73.961963	40.71326	1.53	39
-74.011972	40.713322	4.23	516
-74.014092	40.713397	33.48	558
-73.961192	40.713567	2.68	709
-74.009135	40.71357	2.31	614
-73.99823	40.71358	1.07	675
-73.997803	40.713627	4.01	678
-73.998437	40.71368	3.01	665
-74.003705	40.713732	1.92	716
-74.008505	40.713737	2.38	619
-74.008632	40.71375	2.5	579
-74.014505	40.713782	3.81	635
-74.011157	40.713885	1.32	461
-73.999487	40.713887	2.93	610
-74.00636	40.713925	2.15	713
-74.008638	40.713977	2.23	616
-73.93338	40.713977	6.65	25
-74.009022	40.713992	4.34	626
-74.010185	40.713995	20.68	598
-74.008697	40.713997	1.53	612
-73.992517	40.714052	1.21	669
-73.963442	40.714122	11.21	529
-73.95587	40.714207	0.7	400
-74.014352	40.71425	0.11	662
-74.014885	40.714267	1.04	562
-73.95169	40.714272	5.41	31
-73.981092	40.714285	4.25	465
-73.957722	40.714347	4.95	536
-74.008688	40.714372	0.52	558
-73.994485	40.714382	10.42	486
-73.957302	40.714482	2.65	44
-74.016325	40.714542	5.49	434
-73.990567	40.714577	1.45	387
-74.011785	40.7146	2.08	640
-74.01356	40.714602	2.21	513
-74.008112	40.714602	19.49	630
-73.999773	40.714602	2.84	40
-74.008247	40.714622	14.73	584
-74.008742	40.714637	3.04	615
-73.941992	40.714652	0.7	43
-73.958048	40.714657	6.48	722
-73.956867	40.71473	3.68	572
-73.99992	40.714752	0.56	45
-74.016225	40.714772	0.58	727
-74.002415	40.714822	0.46	593
-74.008105	40.714832	3.43	666
-74.007925	40.714922	0.51	655
-74.009862	40.71498	0.6	437
-74.012362	40.71499	5.27	662
-74.014707	40.71501	21.49	643
-74.016082	40.71504	3.26	512
-74.014532	40.715067	0.5	477
-74.01239	40.71507	0.12	587
-73.992415	40.715122	3.08	35
-74.009508	40.715133	0.39	554
-74.009638	40.715152	3.86	612
-74.009458	40.715202	5.16	578
-73.992362	40.715202	0.71	687
-74.014537	40.715215	4.65	447
-74.01601	40.715252	1.44	634
-73.992322	40.715252	2.08	468
-74.015997	40.715255	0.46	505
-73.951882	40.715305	0.75	537
-73.9923	40.715312	3.47	537
-73.992155	40.715335	2.98	613
-74.003023	40.715352	3.13	463
-74.01115	40.715407	0.87	450
-73.984598	40.715412	1.34	397
-74.002955	40.71542	1.34	645
-74.014757	40.715437	0.32	554
-74.015885	40.715462	1.38	600
-74.011305	40.715487	2.36	703
-74.007578	40.715492	5.93	524
-74.001997	40.715502	1.96	609
-74.016445	40.71553	3.86	670
-74.002867	40.715532	1.73	618
-74.015027	40.715557	2.43	606
-73.960145	40.715567	4.93	27
-74.013812	40.715572	1.39	655
-74.0074	40.715587	2.1	621
-74.00186	40.715587	0.95	499
-74.003495	40.71562	2.94	428
-74.015377	40.715627	7.75	414
-74.011222	40.715665	9.73	449
-74.008935	40.715682	19.81	571
-73.978532	40.715692	1.57	519
-74.00335	40.715795	0.66	627
-74.014945	40.715797	0.88	536
-74.01359	40.715822	6.3	439
-74.011098	40.715835	2.78	521
-73.996405	40.71587	1.1	649
-73.822035	40.715905	1.62	469
-74.00157	40.715955	0.8	557
-74.015465	40.715957	3.29	440
-74.003915	40.715975	2.66	541
-74.012012	40.716005	1.54	726
-74.016515	40.71602	1.58	603
-74.015237	40.71603	7.5	533
-74.011108	40.716112	2.13	473
-74.005307	40.716135	3.85	694
-74.011295	40.716152	6.66	469
-74.016362	40.71616	0.58	729
-74.008735	40.716207	1	618
-73.996395	40.716272	2.01	563
-74.015148	40.716275	7.03	515
-74.008783	40.716287	2.32	672
-74.008977	40.716295	14.64	651
-74.007577	40.716297	1.58	674
-74.013332	40.716307	5.69	662
-74.014992	40.716372	1.04	628
-74.006827	40.716417	1.55	640
-73.996893	40.716435	1.63	623
-74.004282	40.716452	1.23	636
-73.957028	40.716487	4.78	49
-74.011438	40.71653	1.91	537
-74.012342	40.716552	17.03	561
-74.009243	40.716622	3.59	617
-73.959067	40.716632	0.7	460
-74.000915	40.716707	3.51	465
-74.014522	40.716715	1.21	465
-73.99743	40.716742	2.81	587
-73.95672	40.716745	0.54	686
-74.014702	40.716747	2.77	546
-73.9589	40.716762	3.76	8
-73.963297	40.716785	1.99	34
-73.995642	40.716792	0.84	689
-73.989425	40.716802	2.73	574
-73.959087	40.71683	1.64	609
-73.99795	40.716832	1.51	624
-74.00824	40.716837	1.73	645
-74.004177	40.716872	0.47	618
-73.997668	40.716872	2.01	629
-73.997668	40.716872	0.47	651
-73.995715	40.716882	1.54	681
-73.989752	40.716882	1.18	591
-74.014685	40.716905	1.23	671
-73.989295	40.716905	1.69	644
-74.01316	40.716907	13.77	638
-73.99802	40.71695	4.91	36
-73.988922	40.716952	1.86	675
-73.956605	40.716957	4.21	31
-74.014535	40.716962	1.84	621
-74.010945	40.716985	6.62	680
-73.98975	40.716992	5.49	485
-73.956488	40.716997	6.58	445
-73.994367	40.717022	18.79	532
-74.004507	40.717037	3.97	549
-74.01419	40.71704	0.35	533
-74.004177	40.717072	5.83	606
-74.012777	40.717092	9.65	29
-74.000617	40.717092	0.9	396
-73.995415	40.717102	5.97	671
-74.001748	40.717107	1.33	440
-73.998452	40.717132	3.7	36
-74.01437	40.717185	8.09	418
-73.995428	40.717187	2.47	451
-73.956703	40.717192	2.92	523
-73.956292	40.717207	5.15	570
-74.014367	40.717212	0.22	529
-74.01275	40.717242	4.88	621
-74.014162	40.717262	2.03	541
-74.014297	40.717277	5.39	357
-74.009527	40.717285	1.16	652
-74.007775	40.717312	7.94	38
-73.958253	40.717317	4.57	37
-74.014418	40.717355	3.61	604
-73.956133	40.717377	5.41	37
-73.995307	40.71739	2.77	612
-74.014495	40.71741	11.96	628
-74.01485	40.71743	4.99	598
-73.960307	40.717457	6.68	672
-74.013812	40.717472	2.31	527
-74.012127	40.717475	0.72	619
-73.9953	40.717487	11.29	593
-74.01055	40.717495	1.99	550
-74.010682	40.717505	1.53	608
-74.00913	40.717547	0.37	653
-74.013712	40.717585	6.95	577
-74.010647	40.717587	1.52	638
-74.005862	40.717615	0.63	596
-74.005845	40.717632	3.68	645
-73.995142	40.717642	4.47	550
-74.00586	40.71765	1.6	579
-74.000177	40.717727	2.22	527
-73.957473	40.717742	2.34	444
-73.99947	40.717745	2.12	46
-73.957762	40.717802	6.39	462
-73.957778	40.717807	3.55	44
-73.957685	40.717807	2.58	39
-73.957627	40.71784	10.5	377
-74.000855	40.717852	1.9	684
-74.005262	40.71786	3.04	518
-73.985472	40.717867	2.85	40
-74.010352	40.717885	2.13	511
-74.0129	40.71789	13.57	495
-73.957592	40.717897	2.27	39
-74.014657	40.717997	4.53	594
-73.994975	40.718005	2.36	616
-73.98844	40.718027	3.22	526
-73.975217	40.718037	2.48	370
-73.994945	40.718072	1.15	401
-73.98622	40.718082	0.43	557
-74.007232	40.718085	0.66	678
-73.990767	40.718122	2.8	711
-73.990255	40.718152	1.7	687
-74.014802	40.718155	5.25	577
-74.014637	40.718162	7.07	576
-73.986567	40.718167	3.83	544
-73.986563	40.718227	2.93	588
-74.01043	40.71823	1.03	538
-74.009825	40.718237	3.06	541
-74.000235	40.71824	0.69	0
-73.986555	40.71824	0.41	690
-73.9902	40.718247	4.57	672
-73.985562	40.718252	3.28	515
-73.986705	40.718262	3.01	466
-73.999805	40.718267	1.4	40
-73.99362	40.718315	0.45	471
-73.987045	40.718322	1.1	471
-73.987148	40.718382	15.47	496
-73.988138	40.718392	2.77	43
-73.990662	40.718407	0.8	482
-73.990627	40.71847	2.88	44
-74.000492	40.718477	2.12	49
-74.000732	40.718492	3.14	638
-74.000758	40.718525	1.14	717
-73.961583	40.718527	0.59	622
-73.987958	40.718547	9.04	33
-73.959077	40.718567	3.93	684
-74.000665	40.718612	1.42	590
-74.002882	40.718637	3.5	623
-73.988222	40.71866	2.25	36
-73.988087	40.718707	1.39	393
-73.990445	40.718727	10	624
-73.988157	40.718732	17.5	518
-73.989917	40.718755	1.77	41
-73.988488	40.718757	5.28	30
-73.988185	40.718757	1.46	518
-73.98925	40.718772	2.21	47
-73.989332	40.718797	2.68	47
-73.988035	40.718797	1.05	35
-73.992237	40.718822	5.74	26
-73.988612	40.718825	3.12	33
-73.98799	40.718882	1.36	441
-74.00652	40.718907	2.11	627
-74.010372	40.718915	1.63	580
